en_proveedor	en_remoto	en_estado	en_nagios	rm_descripcion	rm_region	en_codigo_proveedor	en_fecha_activacion	sl_uptime	sl_downtime	sl_unreachable	sl_undetermined	en_costo_mensual
CLARO	637	7	age637	SAN JUAN ERMITA CHIQUIMULA	44	8901228	2013-04-08 00:00:00	98.543	1.457	0	0	133.00
CLARO	638	7	age638	SAN JACINTO	44	8901229	2012-05-24 00:00:00	49.921	50.079	0	0	133.00
CLARO	639	7	age639	GRAMEEN SACAPULAS	12	8902122	2014-04-28 00:00:00	98.809	1.191	0	0	133.00
TIGO	640	7	age640	GRAMEEN SAN ANTONIO SUCHITEPEQUEZ	16	30729	2009-10-22 00:00:00	99.737	0.263	0	0	190.40
TIGO	641	7	age641	IGSS CHICACAO	16	4588	2005-06-06 00:00:00	99.153	0.847	0	0	190.40
CLARO	643	7	age643	MEGAPACA PASEO SAN NICOLAS	20	8900668	2009-06-22 00:00:00	99.886	0.114	0	0	133.00
CLARO	646	7	age646	MEGAPACA VILLA NUEVA	22	8900666	2009-11-16 00:00:00	59.279	40.721	0	0	133.00
TIGO	647	7	age647	GRAMEEN CIUDAD VIEJA	35	30005	2009-09-16 00:00:00	99.793	0.207	0	0	190.40
TIGO	648	7	age648	METAMERCADO COATEPEQUE	33	30006	2009-10-02 00:00:00	99.752	0.248	0	0	190.40
CLARO	649	7	age649	ACATENANGO	2	8900767	2010-01-06 00:00:00	99.281	0.719	0	0	133.00
TIGO	650	7	age650	MEGAPACA PACIFIC VILLA HERMOSA	19	28614	2009-06-05 00:00:00	98.927	1.073	0	0	190.40
TIGO	653	7	age653	MEGAPACA 18 CALLE	29	28618	2010-01-25 00:00:00	100	0	0	0	190.40
CLARO	654	7	age654	SAN VICENTE PACAYA	35	8901230	2012-05-09 00:00:00	98.024	1.976	0	0	133.00
TIGO	655	7	age655	MINISTERIO DE ENERGIA Y MINAS	29	28285	2010-04-07 00:00:00	98.688	1.312	0	0	190.40
CLARO	656	7	age656	GRAMEEN SANTA CLARA LA LAGUNA	17	8900764	2009-12-16 00:00:00	96.944	3.056	0	0	133.00
CLARO	657	7	age657	SAN PEDRO YEPOCAPA	43	8900810	2010-12-20 00:00:00	99.655	0.345	0	0	133.00
TIGO	658	7	age658	SANTA CRUZ RIO HONDO	7	30786	2010-02-06 00:00:00	99.99	0.01	0	0	190.40
CLARO	659	7	age659	C.C. ESKALA ROOSEVELT	25	8900675	2009-06-20 00:00:00	95.284	4.716	0	0	133.00
CLARO	660	7	age660	CC ALTAVISTA	29	8900744	2009-10-06 00:00:00	98.577	1.423	0	0	133.00
TIGO	661	7	age661	PLAZA FINACIERA CENTRA SUR	22	41973	2011-02-08 00:00:00	99.841	0.159	0	0	190.40
CLARO	662	7	age662	PORTUARIA QUETZAL (PTO)	3	8900643	2009-01-13 00:00:00	97.942	2.058	0	0	133.00
TIGO	663	7	age663	DEL MAESTRO ZONA 1	23	30396	2009-11-02 00:00:00	99.544	0.456	0	0	190.40
CLARO	664	7	age664	SANTA CRUZ NARANJO	32	8901198	2012-05-03 00:00:00	99.149	0.851	0	0	133.00
TIGO	665	7	age665	PASAPORTES MIGRACION	27	43128	2011-05-25 00:00:00	100	0	0	0	190.40
TIGO	666	7	age666	MUNICIPALIDAD SAN BERNARDINO	16	28711	2010-04-27 00:00:00	99.239	0.761	0	0	190.40
CLARO	667	7	age667	GUINEALES	16	8901937	2012-11-30 00:00:00	98.75	1.25	0	0	133.00
COLUMBUS	669	7	age669	PASEO DE LAS AMERICAS XELA	18	5001276	2013-01-24 00:00:00	100	0	0	0	526.40
TIGO	670	7	age670	MUNICIPALIDAD EL PROGRESO JUTIAPA	5	28655	2009-06-18 00:00:00	99.157	0.843	0	0	190.40
CLARO	671	7	age671	MUNICIPALIDAD FRAIJANES	24	8901953	2013-02-14 00:00:00	50.013	49.987	0	0	133.00
TIGO	673	7	age673	MEGAPACA AVENIDA PETAPA	19	28616	2009-11-05 00:00:00	100	0	0	0	190.40
TIGO	676	7	age676	SANTA ROSA DE LIMA	32	30223	2012-11-30 00:00:00	98.055	1.945	0	0	190.40
CLARO	677	7	age677	CALZADA MOPAN DOLORES PETEN	9	8900773	2010-03-08 00:00:00	99.457	0.543	0	0	133.00
CLARO	679	7	age679	SAN PEDRO SACATEPEQUEZ CENTRO	15	8900814	2010-12-10 00:00:00	100	0	0	0	360.00
TIGO	680	7	age680	TAJUMULCO	15	71709	2015-01-02 00:00:00	98.766	1.234	0	0	190.40
CLARO	681	7	age681	SAN JOSE OJETENAM	15	8900739	2009-12-01 00:00:00	99.506	0.494	0	0	133.00
TIGO	682	7	age682	GRAMEEN COATEPEQUE	33	30009	2009-09-11 00:00:00	99.753	0.247	0	0	190.40
CLARO	683	7	age683	SAN ANTONIO SACATEPEQUEZ	15	8902197	2014-07-08 00:00:00	98.045	1.955	0	0	133.00
COLUMBUS	684	7	age684	AUTOBANCO CHIQUIMULILLA	3	5021645	2016-09-29 00:00:00	99.416	0.584	0	0	252.00
TIGO	686	7	age686	CC PLAZA DEL LAGO AMATITLAN	22	30737	2009-11-23 00:00:00	99.787	0.213	0	0	190.40
CLARO	687	7	age687	LLANO GRANDE SALAMA	11	8901231	2012-06-07 00:00:00	95.331	4.669	0	0	133.00
TIGO	688	7	age688	MEGAPACA EL FARO	24	31424	2010-01-14 00:00:00	99.932	0.068	0	0	190.40
TIGO	689	7	age689	MEGAPACA EL CARMEN	29	43056	2011-04-13 00:00:00	100	0	0	0	190.40
CLARO	690	7	age690	MEGAPACA EL PUNTO	25	8900815	2011-05-31 00:00:00	100	0	0	0	133.00
CLARO	691	7	age691	SAN RAFAEL LA INDEPENDENCIA	40	8901325	2012-06-08 00:00:00	99.489	0.511	0	0	133.00
CLARO	692	7	age692	SAN GASPAR IXCHIL	14	8901232	2012-05-29 00:00:00	98.298	1.702	0	0	133.00
CLARO	693	7	age693	CC PLAZA MANANTIAL	3	8900768	2010-03-15 00:00:00	99.716	0.284	0	0	133.00
TIGO	694	7	age694	MUNICIPALIDAD DE COBAN	10	32676	2010-03-22 00:00:00	97.997	2.003	0	0	190.40
COLUMBUS	695	7	age695	MINI MUNI CUBIL	10	5001675	2013-05-02 00:00:00	98.971	1.029	0	0	252.00
CLARO	697	7	age697	SANYUYO	32	8901233	2012-06-11 00:00:00	93.973	6.027	0	0	133.00
CLARO	698	7	age698	GRAMEEN USPANTAN	12	8900614	2008-09-23 00:00:00	99.93	0.07	0	0	133.00
CLARO	699	7	age699	MAGDALENA MILPAS ALTAS	35	8900776	2010-04-09 00:00:00	99.986	0.014	0	0	133.00
CLARO	700	7	age700	AUTOBANCO MULTIPLAZA EL SAUCE	35	8900736	2009-11-23 00:00:00	84.073	15.927	0	0	133.00
TIGO	701	7	age701	AUTOBANCO JOCOTAN	44	38462	2010-11-03 00:00:00	99.96	0.04	0	0	190.40
TIGO	702	7	age702	SAN ANDRES PETEN	42	37919	2010-08-11 00:00:00	99.827	0.173	0	0	190.40
CLARO	703	7	age703	GRAMEEN HUEHUETENANGO	13	8900765	2009-12-16 00:00:00	97.219	2.781	0	0	133.00
CLARO	704	7	age704	MIXCO PARQUE	25	8902373	2016-08-22 00:00:00	100	0	0	0	133.00
CLARO	705	7	age705	MIX SAN CRISTOBAL	29	8900761	2009-11-23 00:00:00	100	0	0	0	133.00
CLARO	706	7	age706	CUYOTENANGO	34	8900766	2009-12-23 00:00:00	100	0	0	0	133.00
CLARO	707	7	age707	AUTOBANCO MEGAFERRO	5	8900855	2011-06-06 00:00:00	99.331	0.669	0	0	133.00
TIGO	708	7	age708	MEGAPACA PERIFERICO	25	31509	2009-12-07 00:00:00	100	0	0	0	190.40
TIGO	709	7	age709	MEGAPACA CALLE MARTI	27	32962	2010-11-19 00:00:00	99.914	0.086	0	0	190.40
TIGO	710	7	age710	CENTRO COMERCIAL LAS PUERTAS	35	32624	2013-09-06 00:00:00	69.789	30.211	0	0	190.40
TIGO	711	7	age711	MERCADO CARCHA	10	32619	2010-02-12 00:00:00	99.329	0.671	0	0	190.40
TIGO	712	7	age712	UNIVERSIDAD CUNORI	6	32966	2010-02-20 00:00:00	55.587	44.413	0	0	190.40
TIGO	713	7	age713	MINI MUNI MIXCO NUEVA MONTSERRAT	25	32938	2010-07-09 00:00:00	100	0	0	0	190.40
CLARO	714	7	age714	AUTOBANCO VILLAS DEL SUR	19	8902026	2013-11-02 00:00:00	99.565	0.435	0	0	133.00
CLARO	716	7	age716	SAN JUAN TECUACO	3	8902075	2014-01-22 00:00:00	99.926	0.074	0	0	133.00
TIGO	717	7	age717	PLAZA EL AMATE	29	37218	2010-06-04 00:00:00	94.556	5.444	0	0	190.40
CLARO	718	7	age718	 SAN FRANCISCO DE ASIS	39	8902072	2014-02-17 00:00:00	99.735	0.265	0	0	133.00
CLARO	720	7	age720	QUICHE ZONA 3	12	8900757	2010-11-08 00:00:00	99.015	0.985	0	0	133.00
CLARO	723	7	age723	CC LOS PROCERES	24	8900785	2010-11-11 00:00:00	98.839	1.161	0	0	133.00
CLARO	724	7	age724	MERCADO SANTA ELENA	9	8902385	2016-10-27 00:00:00	99.933	0.067	0	0	133.00
CLARO	725	7	age725	SAN VICENTE BUENABAJ	39	8901234	2012-06-25 00:00:00	98.256	1.744	0	0	133.00
CLARO	726	7	age726	GALERIAS DEL SUR	29	8900790	2010-07-22 00:00:00	53.67	46.33	0	0	133.00
CLARO	727	7	age727	MUNICIPALIDAD SAN RAYMUNDO	20	8900792	2010-09-21 00:00:00	99.462	0.538	0	0	133.00
CLARO	728	7	age728	CHINACA	13	8900795	2010-08-31 00:00:00	94.555	5.445	0	0	133.00
TIGO	729	7	age729	GRAMEEN CHIQUIMULILLA	3	38536	2010-12-23 00:00:00	99.628	0.372	0	0	190.40
CLARO	730	7	age730	GRAMEEN SAN PABLO	15	8900830	2011-08-22 00:00:00	97.502	2.498	0	0	133.00
CLARO	732	7	age732	SAN BARTOLO AGUAS CALIENTES	39	8901235	2012-05-18 00:00:00	98.371	1.629	0	0	133.00
COLUMBUS	733	7	age733	CC PRADERA CONCEPCION	24	5001699	2013-09-06 00:00:00	99.973	0.027	0	0	252.00
CLARO	734	7	age734	LA BLANCA SAN MARCOS	33	8900803	2010-11-05 00:00:00	99.192	0.808	0	0	133.00
CLARO	735	7	age735	NUEVO PROGRESO	33	8900804	2010-12-09 00:00:00	100	0	0	0	133.00
CLARO	737	7	age737	GRAMEEN NEBAJ	12	8900807	2011-03-08 00:00:00	99.503	0.497	0	0	133.00
CLARO	739	7	age739	PLAZA MEDICA DEL NORTE	1	8900805	2010-11-23 00:00:00	77.039	22.961	0	0	133.00
CLARO	740	7	age740	MUNICIPALIDAD DE CHIMALTENANGO	2	8900821	2010-12-03 00:00:00	99.684	0.316	0	0	133.00
CLARO	741	7	age741	MEGAPACA VILLA LINDA	25	8900816	2011-01-17 00:00:00	86.876	13.124	0	0	133.00
TIGO	742	7	age742	MUNICIPALIDAD DE VILLA CANALES	19	28659	2009-06-12 00:00:00	98.558	1.442	0	0	190.40
CLARO	743	7	age743	OCRET	28	8900390	2006-05-15 00:00:00	99.949	0.051	0	0	133.00
CLARO	744	7	age744	CENTRO COMERCIAL METRO PLAZA JUTIAPA	4	8902046	2013-11-15 00:00:00	53.655	46.345	0	0	133.00
CLARO	745	7	age745	COLONIA LOS ANGELES	1	8900560	2007-11-02 00:00:00	100	0	0	0	133.00
CLARO	747	7	age747	PACHALUM CALLE DE LAS FLORES	31	8900779	2010-05-10 00:00:00	99.778	0.222	0	0	133.00
TIGO	748	7	age748	NUEVA SANTA ROSA	32	7520	2006-09-19 00:00:00	98.972	1.028	0	0	190.40
CLARO	749	7	age749	MEGAPACA VIP CHIQUIMULA	6	8901897	2012-10-08 00:00:00	99.468	0.532	0	0	133.00
CLARO	750	7	age750	CENTRO COMERCIAL MAJADAS	25	8900819	2011-01-07 00:00:00	99.991	0.009	0	0	133.00
CLARO	751	7	age751	CENTRO COMERCIAL LA TRINIDAD MALACATAN	33	8900817	2010-12-24 00:00:00	100	0	0	0	133.00
CLARO	752	7	age752	UNISUPER NIMAJUYU	19	8900826	2011-02-24 00:00:00	98.749	1.251	0	0	133.00
CLARO	753	7	age753	LAS CABEZAS ORATORIO	32	8901202	2012-05-11 00:00:00	95.359	4.641	0	0	133.00
CLARO	754	7	age754	CALLE MARTI 12 AVENIDA	27	8900894	2011-05-31 00:00:00	100	0	0	0	133.00
CLARO	755	7	age755	UNISUPER LA BRIGADA	25	8900824	2011-05-31 00:00:00	99.163	0.837	0	0	133.00
CLARO	756	7	age756	UNISUPER LO DE FUENTES	20	8900827	2011-05-31 00:00:00	100	0	0	0	133.00
CLARO	757	7	age757	CENTRO COMERCIAL PLAZA METROFERIA	28	8900828	2011-04-18 00:00:00	100	0	0	0	133.00
CLARO	758	7	age758	GASO MOYUTA	4	8901249	NULL	99.948	0.052	0	0	133.00
TIGO	759	7	age759	CC SANTA CLARA VILLA NUEVA	22	40598	2010-12-30 00:00:00	98.371	1.629	0	0	190.40
TIGO	760	7	age760	MERCADO JALAPA	5	43078	2011-02-21 00:00:00	99.313	0.687	0	0	190.40
CLARO	761	7	age761	PARQUE CENTRAL SAN ANTONIO HUISTA	40	8902344	2016-06-27 00:00:00	99.42	0.58	0	0	133.00
CLARO	762	7	age762	MEGAPACA XELA	18	8900869	2011-05-18 00:00:00	99.9	0.1	0	0	133.00
CLARO	763	7	age763	GUATELINDA SAN DIEGO	42	8901236	2012-06-08 00:00:00	69.461	30.539	0	0	133.00
TIGO	764	7	age764	MERCADO MONJAS	5	28660	2012-01-12 00:00:00	99.639	0.361	0	0	190.40
CLARO	766	7	age766	CONTRALORIA GENERAL DE CUENTAS ZONA 13	28	8900859	2011-06-09 00:00:00	99.783	0.217	0	0	133.00
CLARO	767	7	age767	MINISTERIO DE SALUD PUBLICA ZONA 9	28	8900832	2011-02-24 00:00:00	98.645	1.355	0	0	133.00
CLARO	769	7	age769	CIUDAD QUETZAL	20	8900892	2011-07-07 00:00:00	99.102	0.898	0	0	133.00
CLARO	770	7	age770	MUNICIPALIDAD DE SAN JOSE POAQUIL	2	8900851	2011-05-04 00:00:00	99.049	0.951	0	0	133.00
CLARO	772	7	age772	CASAS VIEJAS	3	8902061	2014-01-13 00:00:00	97.559	2.441	0	0	133.00
CLARO	773	7	age773	CENTRO COMERCIAL MAYA MALL	9	8900852	2011-05-04 00:00:00	99.464	0.536	0	0	133.00
CLARO	774	7	age774	EL JICARO	41	8900853	2011-09-05 00:00:00	99.54	0.46	0	0	133.00
CLARO	776	7	age776	JOCOTENANGO	35	8900858	2011-08-13 00:00:00	62.962	37.038	0	0	133.00
COLUMBUS	777	7	age777	AUTOBANCO SAN MARCOS	15	5001292	2013-01-24 00:00:00	2.84	0.493	0	96.667	526.40
CLARO	779	7	age779	KILOMETRO 11 SAN JUAN DOLORES	9	8901237	2012-05-18 00:00:00	98.987	1.013	0	0	133.00
CLARO	780	7	age780	LOS ESCUDOS CHIMALTENANGO	2	8900870	2011-07-25 00:00:00	100	0	0	0	133.00
CLARO	781	7	age781	CENTRO COMERCIAL SAN FRANCISCO ZONA 6 MIXCO	20	8900842	2013-04-22 00:00:00	96.279	3.721	0	0	133.00
COLUMBUS	783	7	age783	REGISTRO GENERAL DE LA PROPIEDAD	23	5001576	2013-04-30 00:00:00	64.756	35.244	0	0	252.00
TIGO	784	7	age784	GODINEZ	17	61770	2013-10-17 00:00:00	52.952	0.551	0	46.497	190.40
CLARO	785	7	age785	CENTRO COMERCIAL LAS FLORES AMATITLAN	22	8900895	2011-06-13 00:00:00	100	0	0	0	133.00
CLARO	786	7	age786	CEALSA	1	8900872	2011-10-30 00:00:00	99.935	0.065	0	0	133.00
CLARO	787	7	age787	CENTRO COMERCIAL SAN FRANCISCO	32	8900908	2011-10-03 00:00:00	99.28	0.72	0	0	133.00
CLARO	788	7	age788	SAN JOSE DE LA COMUNIDAD	29	8900901	2011-09-16 00:00:00	50.297	49.703	0	0	133.00
TIGO	789	7	age789	MERCADO COBAN	10	30007	2011-10-04 00:00:00	61.72	38.28	0	0	190.40
CLARO	792	7	age792	COMERCIAL PLAZA LA LIBERTAD PETEN	42	8900896	2011-07-11 00:00:00	98.412	1.588	0	0	133.00
CLARO	795	7	age795	LICEO ROCA DE AYUDA	1	8900907	2011-11-10 00:00:00	53.304	0.03	0	46.667	133.00
TIGO	798	7	age798	MUNICIPALIDAD ESQUIPULAS	44	51671	2012-05-25 00:00:00	2.164	1.583	0	96.253	190.40
CLARO	799	7	age799	MUNICIPALIDAD DE QUETZALTENANGO	18	8900913	2011-09-05 00:00:00	57.378	42.622	0	0	133.00
TIGO	800	7	age800	PLAZA MEGAPACA ZONA 17	1	46220	2011-09-19 00:00:00	99.806	0.194	0	0	190.40
CLARO	808	7	age808	AUTOBANCO SAMAYAC	16	8901152	2011-12-30 00:00:00	2.621	1.225	0	96.154	133.00
CLARO	814	7	age814	RENAP KOREA CENTER	25	8901140	2011-11-17 00:00:00	30.846	0.856	0	68.298	133.00
en_proveedor	en_remoto	en_estado	en_nagios	rm_descripcion	rm_region	en_codigo_proveedor	en_fecha_activacion	sl_uptime	sl_downtime	sl_unreachable	sl_undetermined	en_costo_mensual
COLUMBUS	1	7	age001	ANTIGUA GUATEMALA	35	5001297	2013-01-22 00:00:00	99.916	0.084	0	0	526.40
CLARO	10001	7	age001b	RENAP ANTIGUA GUATEMALA	35	8901934	2013-11-02 00:00:00	99.84	0.16	0	0	133.00
COLUMBUS	2	7	age002	BARBERENA	32	5001287	2013-01-31 00:00:00	99.439	0.561	0	0	526.40
TIGO	3	7	age003	JALAPA	5	1152	2003-02-12 00:00:00	99.856	0.144	0	0	190.40
TIGO	30001	7	age003b	RENAP JALAPA	5	30018	2009-08-24 00:00:00	98.598	1.402	0	0	190.40
COLUMBUS	4	7	age004	JUTIAPA	4	5001305	2013-01-23 00:00:00	99.818	0.182	0	0	526.40
CLARO	5	7	age005	GUASTATOYA	41	8900279	2000-04-19 00:00:00	99.905	0.095	0	0	133.00
CLARO	50001	7	age005b	RENAP GUASTATOYA	41	8900697	2009-08-24 00:00:00	99.787	0.213	0	0	133.00
TIGO	6	7	age006	ZACAPA	7	1144	2003-02-13 00:00:00	99.934	0.066	0	0	190.40
CLARO	60001	7	age006b	RENAP ZACAPA	7	8900704	2009-08-24 00:00:00	100	0	0	0	133.00
TIGO	7	7	age007	CHIQUIMULA	6	1145	2003-02-13 00:00:00	99.868	0.132	0	0	190.40
COLUMBUS	8	7	age008	ESQUIPULAS	44	5020239	2015-11-09 00:00:00	100	0	0	0	252.00
CLARO	9	7	age009	PUERTO BARRIOS	8	8900307	2006-05-15 00:00:00	99.836	0.164	0	0	133.00
TIGO	10	7	age010	SALAMA	11	13212	2007-08-06 00:00:00	98.162	1.838	0	0	190.40
CLARO	11	7	age011	PANZOS	30	8900629	2008-09-19 00:00:00	98.007	1.993	0	0	133.00
TIGO	12	7	age012	COBAN	10	1158	2012-12-14 00:00:00	98.269	1.731	0	0	190.40
CLARO	13	7	age013	MONJA BLANCA	28	8900237	2000-04-19 00:00:00	99.574	0.426	0	0	133.00
CLARO	14	7	age014	TECPAN	2	8900276	2001-08-28 00:00:00	95.786	4.214	0	0	133.00
COLUMBUS	15	7	age015	CHIQUIMULILLA	3	5001304	2013-01-23 00:00:00	100	0	0	0	526.40
CLARO	16	7	age016	FRAY BARTOLOME DE LAS CASAS	30	8900416	2003-12-20 00:00:00	99.459	0.541	0	0	133.00
CLARO	17	7	age017	SANTA ELENA	9	8900293	2001-03-28 00:00:00	99.412	0.588	0	0	133.00
CLARO	18	7	age018	CHIMALTENANGO	2	8902107	2014-05-12 00:00:00	99.785	0.215	0	0	133.00
TIGO	19	7	age019	NUEVA CONCEPCION	43	1156	2003-02-11 00:00:00	99.805	0.195	0	0	190.40
CLARO	20	7	age020	MELCHOR DE MENCOS	9	8900777	2010-05-07 00:00:00	98.275	1.725	0	0	133.00
CLARO	21	7	age021	TOTONICAPAN	39	8900387	2000-04-19 00:00:00	99.73	0.27	0	0	133.00
COLUMBUS	22	7	age022	SOLOLA	17	5001272	2013-01-23 00:00:00	99.892	0.108	0	0	526.40
TIGO	23	7	age023	SAN PEDRO SAN MARCOS	15	1166	2003-02-19 00:00:00	97.145	2.855	0	0	190.40
CLARO	24	7	age024	EL TUMBADOR	33	8900320	2002-02-13 00:00:00	99.888	0.112	0	0	133.00
CLARO	25	7	age025	MALACATAN	33	8900538	2000-04-19 00:00:00	99.804	0.196	0	0	133.00
TIGO	26	7	age026	COATEPEQUE	33	1164	2003-02-20 00:00:00	99.925	0.075	0	0	190.40
TIGO	27	7	age027	RETALHULEU	34	1161	2013-03-22 00:00:00	99.429	0.571	0	0	190.40
TIGO	28	7	age028	MAZATENANGO	16	1159	2003-02-11 00:00:00	99.686	0.314	0	0	190.40
CLARO	29	7	age029	PUEBLO NUEVO VIÑAS	32	8900347	2004-02-25 00:00:00	99.511	0.489	0	0	133.00
CLARO	30	7	age030	LA MAQUINA	34	8900514	2007-07-31 00:00:00	95.795	4.205	0	0	133.00
CLARO	31	7	age031	EL QUICHE	12	8902204	2014-08-18 00:00:00	99.696	0.304	0	0	133.00
COLUMBUS	32	7	age032	HUEHUETENANGO	13	5001281	2013-01-25 00:00:00	99.267	0.733	0	0	526.40
LOCAL	33	7	age033	LA REFORMA	21	610	2000-04-19 00:00:00	100	0	0	0	0.00
TIGO	34	7	age034	QUETZALTENANGO	18	1162	2003-02-11 00:00:00	100	0	0	0	190.40
CLARO	35	7	age035	SANTIAGO ATITLAN	17	8900601	2008-07-25 00:00:00	99.83	0.17	0	0	133.00
CLARO	36	7	age036	MORALES	8	8900742	2009-10-16 00:00:00	99.341	0.659	0	0	133.00
TIGO	37	7	age037	ASUNCION MITA	5	1149	2009-05-08 00:00:00	99.956	0.044	0	0	190.40
CLARO	38	7	age038	PATZUN	2	8900398	2000-04-19 00:00:00	90.525	9.475	0	0	133.00
TIGO	39	7	age039	POPTUN	30	51000	2012-04-24 00:00:00	99.461	0.539	0	0	190.40
CLARO	40	7	age040	PLAYA GRANDE	10	8900678	2009-08-26 00:00:00	97.223	2.777	0	0	133.00
CLARO	41	7	age041	LA DEMOCRACIA	14	8900340	2003-01-30 00:00:00	99.558	0.442	0	0	133.00
CLARO	42	7	age042	IPALA	6	8902106	2014-05-09 00:00:00	100	0	0	0	133.00
CLARO	43	7	age043	EL ESTOR	30	8902307	2015-06-18 00:00:00	99.424	0.576	0	0	133.00
CLARO	44	7	age044	LA TINTA	30	8900680	2009-09-17 00:00:00	99.908	0.092	0	0	133.00
CLARO	45	7	age045	LA MESILLA	14	8900380	2005-12-29 00:00:00	95.518	4.482	0	0	133.00
CLARO	46	7	age046	SANTO TOMAS CHICHE	31	8900910	2011-09-01 00:00:00	99.959	0.041	0	0	133.00
CLARO	47	7	age047	ALOTENANGO	35	8900591	2008-06-18 00:00:00	99.824	0.176	0	0	133.00
TIGO	48	7	age048	MOYUTA	4	4587	2005-06-06 00:00:00	100	0	0	0	190.40
CLARO	49	7	age049	CARCHA	10	8900396	2000-04-19 00:00:00	96.383	3.617	0	0	133.00
CLARO	490001	7	age049b	RENAP SAN PEDRO CARCHA	10	8902017	2013-08-16 00:00:00	96.694	3.306	0	0	133.00
CLARO	50	7	age050	RAXRUJA	10	8900681	2009-09-07 00:00:00	99.081	0.919	0	0	133.00
TIGO	51	7	age051	TEJUTLA	15	4027	2005-06-21 00:00:00	98.143	1.857	0	0	190.40
CLARO	52	7	age052	NEBAJ	12	8900503	2004-02-23 00:00:00	99.078	0.922	0	0	133.00
CLARO	53	7	age053	JOYABAJ	31	8900331	2000-04-19 00:00:00	97.626	2.374	0	0	133.00
CLARO	54	7	age054	USPANTAN	12	8900763	2009-11-30 00:00:00	99.038	0.962	0	0	133.00
COLUMBUS	55	7	age055	SOLOMA	40	5001842	2013-06-27 00:00:00	98.255	1.745	0	0	526.40
CLARO	56	7	age056	SAN ANTONIO HUISTA	40	8900868	2011-06-09 00:00:00	99.264	0.736	0	0	133.00
CLARO	57	7	age057	SANTA CRUZ BARILLAS	40	8901772	2000-04-19 00:00:00	98.587	1.413	0	0	133.00
CLARO	58	7	age058	CUILCO	14	8900841	2011-05-23 00:00:00	83.796	16.204	0	0	133.00
CLARO	59	7	age059	SAN CRISTOBAL VERAPAZ	11	8902301	2015-08-24 00:00:00	99.412	0.588	0	0	133.00
CLARO	60	7	age060	SACAPULAS	12	8902095	2014-04-02 00:00:00	100	0	0	0	133.00
CLARO	61	7	age061	EL CHAL DOLORES	9	8900608	2008-09-12 00:00:00	99.391	0.609	0	0	133.00
COLUMBUS	62	7	age062	SAN LUIS	30	5001274	2013-01-24 00:00:00	92.037	7.963	0	0	526.40
TIGO	63	7	age063	SAYAXCHE	42	87263	NULL	56.509	43.491	0	0	190.40
CLARO	64	7	age064	LAS CRUCES	42	8900683	2009-08-31 00:00:00	99.339	0.661	0	0	133.00
CLARO	65	7	age065	RABINAL	11	8900419	2005-06-03 00:00:00	99.35	0.65	0	0	133.00
CLARO	66	7	age066	SAN MARTIN JILOTEPEQUE	2	8900326	2000-04-19 00:00:00	99.927	0.073	0	0	133.00
TIGO	67	7	age067	MATAQUESCUINTLA	32	2103	2003-10-23 00:00:00	99.745	0.255	0	0	190.40
CLARO	68	7	age068	JALPATAGUA	4	8900584	2008-03-07 00:00:00	99.205	0.795	0	0	133.00
CLARO	69	7	age069	GUALAN	7	8900404	2001-09-06 00:00:00	99.789	0.211	0	0	133.00
CLARO	70	7	age070	SAN PEDRO NECTA	14	8902105	2014-04-28 00:00:00	98.755	1.245	0	0	133.00
CLARO	71	7	age071	AGENCIA  18 CALLE ZONA 1	29	8900314	2003-01-21 00:00:00	96.618	3.382	0	0	133.00
CLARO	72	7	age072	RIO DULCE	30	8900487	2004-02-25 00:00:00	99.417	0.583	0	0	133.00
CLARO	73	7	age073	AGUACATAN	13	8900477	2006-01-20 00:00:00	99.256	0.744	0	0	133.00
CLARO	74	7	age074	MINISTERIO DE FINANZAS PUBLICAS 	29	8900501	2000-04-19 00:00:00	98.795	1.205	0	0	133.00
COLUMBUS	75	7	age075	SAN CARLOS SIJA	39	5021627	2016-10-03 00:00:00	98.716	1.284	0	0	252.00
CLARO	76	7	age076	CIUDAD PEDRO DE ALVARADO	3	8902375	2016-08-04 00:00:00	55.889	44.111	0	0	133.00
TIGO	77	7	age077	SAN JUAN LA LAGUNA	17	3025	2004-10-27 00:00:00	77.35	22.65	0	0	190.40
LOCAL	780001	7	age078b	ANEXO CENTRAL DE MAYOREO (CENMA) 	22		NULL	58.207	40.658	1.136	0	0.00
CLARO	79	7	age079	MOMOSTENANGO	39	8900505	2007-04-11 00:00:00	99.086	0.914	0	0	133.00
CLARO	80	7	age080	ANEXO NUEVA SANTA ROSA 	32	8900708	2009-08-14 00:00:00	63.828	36.172	0	0	133.00
TIGO	81	7	age081	ATESCATEMPA	4	9623	2006-08-10 00:00:00	100	0	0	0	190.40
CLARO	82	7	age082	CAMOTAN	44	8900631	2008-09-25 00:00:00	100	0	0	0	133.00
TIGO	83	7	age083	ESCUINTLA	3	1154	2003-01-23 00:00:00	99.674	0.326	0	0	190.40
TIGO	84	7	age084	COMALAPA	2	2699	2004-03-11 00:00:00	99.597	0.403	0	0	190.40
TIGO	85	7	age085	QUETZALTEPEQUE	44	2104	2003-12-12 00:00:00	99.934	0.066	0	0	190.40
TIGO	86	7	age086	SANTA CATARINA MITA	6	7613	2006-09-11 00:00:00	99.956	0.044	0	0	190.40
CLARO	87	7	age087	OLOPA	44	8900710	2010-01-08 00:00:00	99.962	0.038	0	0	133.00
